event_id,event_type,timestamp,trader_id,account_id,instrument,side,order_id,quantity,price,order_type,session,related_order_id,is_aggressive
EVT-20260217-0450028,TRADE_EXECUTE,2026-02-17T12:02:04.455564,T-0043,T-0043,AMZN,SELL,ORD-T-0043-005146,100.0,185.32,LIMIT,REGULAR,EVT-20260217-0450027,False
EVT-20260217-0450043,ORDER_PLACE,2026-02-17T12:02:04.715266,T-0006,T-0006,NVDA,SELL,ORD-T-0006-005376,2500.0,790.14,LIMIT,REGULAR,,False
EVT-20260217-0449983,TRADE_EXECUTE,2026-02-17T12:02:07.069489,T-0015,T-0015,AMZN,SELL,ORD-T-0015-005103,44000.0,185.36,LIMIT,REGULAR,EVT-20260217-0449982,False
EVT-20260217-0450026,ORDER_CANCEL,2026-02-17T12:02:10.671066,T-0042,T-0042,TSLA,SELL,ORD-T-0042-005376,1500.0,249.56,LIMIT,REGULAR,EVT-20260217-0450025,False
EVT-20260217-0450054,ORDER_PLACE,2026-02-17T12:02:11.240615,T-0015,T-0015,AAPL,BUY,ORD-T-0015-005105,37000.0,173.87,LIMIT,REGULAR,,True
EVT-20260217-0450041,ORDER_PLACE,2026-02-17T12:02:12.258382,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004413,4400.0,249.69,LIMIT,REGULAR,,False
EVT-20260217-0450040,ORDER_CANCEL,2026-02-17T12:02:13.956161,T-0002,T-0002,TSLA,SELL,ORD-T-0002-005050,4800.0,248.94,LIMIT,REGULAR,EVT-20260217-0450039,False
EVT-20260217-0450059,ORDER_PLACE,2026-02-17T12:02:15.160620,T-0033,T-0033,AAPL,SELL,ORD-T-0033-004985,1800.0,173.54,LIMIT,REGULAR,,False
EVT-20260217-0450044,ORDER_PLACE,2026-02-17T12:02:15.317714,T-0006,T-0006,NVDA,SELL,ORD-T-0006-005377,2400.0,788.16,LIMIT,REGULAR,,False
EVT-20260217-0450024,TRADE_EXECUTE,2026-02-17T12:02:20.896857,T-0037,T-0037,NVDA,SELL,ORD-T-0037-004854,1000.0,790.24,LIMIT,REGULAR,EVT-20260217-0450023,True
EVT-20260217-0450063,ORDER_PLACE,2026-02-17T12:02:21.264497,T-0037,T-0037,TSLA,SELL,ORD-T-0037-004856,1000.0,249.15,LIMIT,REGULAR,,True
EVT-20260217-0450013,ORDER_CANCEL,2026-02-17T12:02:25.573480,T-0021,T-0021,TSLA,SELL,ORD-T-0021-004910,6900.0,248.78,LIMIT,REGULAR,EVT-20260217-0450012,False
EVT-20260217-0450058,ORDER_PLACE,2026-02-17T12:02:26.762662,T-0027,T-0027,AAPL,BUY,ORD-T-0027-005272,49900.0,173.64,LIMIT,REGULAR,,False
EVT-20260217-0450050,ORDER_PLACE,2026-02-17T12:02:30.014196,T-0009,T-0009,MSFT,SELL,ORD-T-0009-005189,3500.0,397.18,LIMIT,REGULAR,,True
EVT-20260217-0450042,ORDER_CANCEL,2026-02-17T12:02:34.001356,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004413,4400.0,249.69,LIMIT,REGULAR,EVT-20260217-0450041,False
EVT-20260217-0450021,ORDER_CANCEL,2026-02-17T12:02:35.661206,T-0027,T-0027,MSFT,BUY,ORD-T-0027-005271,4800.0,396.87,LIMIT,REGULAR,EVT-20260217-0450020,True
EVT-20260217-0450018,TRADE_EXECUTE,2026-02-17T12:02:36.072131,T-0025,T-0025,NVDA,BUY,ORD-T-0025-005351,36400.0,789.93,LIMIT,REGULAR,EVT-20260217-0450017,False
EVT-20260217-0450052,ORDER_PLACE,2026-02-17T12:02:37.891950,T-0015,T-0015,AAPL,SELL,ORD-T-0015-005104,27400.0,173.65,LIMIT,REGULAR,,False
EVT-20260217-0450060,ORDER_PLACE,2026-02-17T12:02:38.649630,T-0034,T-0034,AAPL,SELL,ORD-T-0034-004484,800.0,173.99,LIMIT,REGULAR,,False
EVT-20260217-0450045,ORDER_CANCEL,2026-02-17T12:02:42.543818,T-0006,T-0006,NVDA,SELL,ORD-T-0006-005377,2400.0,788.16,LIMIT,REGULAR,EVT-20260217-0450044,False
EVT-20260217-0450046,ORDER_PLACE,2026-02-17T12:02:44.523773,T-0008,T-0008,AMZN,SELL,ORD-T-0008-005091,3200.0,185.16,LIMIT,REGULAR,,False
EVT-20260217-0450056,ORDER_PLACE,2026-02-17T12:02:44.641123,T-0021,T-0021,MSFT,BUY,ORD-T-0021-004912,16700.0,396.74,LIMIT,REGULAR,,False
EVT-20260217-0450051,ORDER_PLACE,2026-02-17T12:02:45.310603,T-0010,T-0010,MSFT,SELL,ORD-T-0010-005260,2400.0,397.84,LIMIT,REGULAR,,False
EVT-20260217-0450048,ORDER_PLACE,2026-02-17T12:02:46.083402,T-0008,T-0008,AMZN,SELL,ORD-T-0008-005092,2200.0,185.21,LIMIT,REGULAR,,False
EVT-20260217-0450061,ORDER_PLACE,2026-02-17T12:02:48.967841,T-0037,T-0037,TSLA,BUY,ORD-T-0037-004855,100.0,249.63,LIMIT,REGULAR,,False
EVT-20260217-0450047,ORDER_CANCEL,2026-02-17T12:02:56.569364,T-0008,T-0008,AMZN,SELL,ORD-T-0008-005091,3200.0,185.16,LIMIT,REGULAR,EVT-20260217-0450046,False
EVT-20260217-0450064,ORDER_PLACE,2026-02-17T12:02:58.614326,T-0047,T-0047,TSLA,SELL,ORD-T-0047-004933,1000.0,249.63,LIMIT,REGULAR,,False
EVT-20260217-0450087,ORDER_PLACE,2026-02-17T12:03:04.220884,T-0042,T-0042,NVDA,SELL,ORD-T-0042-005378,1900.0,790.97,LIMIT,REGULAR,,False
EVT-20260217-0450009,TRADE_EXECUTE,2026-02-17T12:03:04.248929,T-0012,T-0012,TSLA,BUY,ORD-T-0012-004749,46000.0,249.46,LIMIT,REGULAR,EVT-20260217-0450008,False
EVT-20260217-0450032,TRADE_EXECUTE,2026-02-17T12:03:09.391193,T-0048,T-0048,MSFT,BUY,ORD-T-0048-006435,1600.0,396.47,LIMIT,REGULAR,EVT-20260217-0450031,True
EVT-20260217-0450049,ORDER_CANCEL,2026-02-17T12:03:12.695385,T-0008,T-0008,AMZN,SELL,ORD-T-0008-005092,2200.0,185.21,LIMIT,REGULAR,EVT-20260217-0450048,False
EVT-20260217-0450083,ORDER_PLACE,2026-02-17T12:03:14.449281,T-0034,T-0034,AAPL,BUY,ORD-T-0034-004485,800.0,173.82253775687397,MARKET,REGULAR,,True
EVT-20260217-0450077,ORDER_PLACE,2026-02-17T12:03:15.833729,T-0023,T-0023,AAPL,BUY,ORD-T-0023-005132,18600.0,173.59,LIMIT,REGULAR,,False
EVT-20260217-0450034,TRADE_EXECUTE,2026-02-17T12:03:18.591019,T-0048,T-0048,MSFT,BUY,ORD-T-0048-006436,500.0,396.67,LIMIT,REGULAR,EVT-20260217-0450033,False
EVT-20260217-0450057,TRADE_EXECUTE,2026-02-17T12:03:18.721444,T-0021,T-0021,MSFT,BUY,ORD-T-0021-004912,16700.0,397.08,LIMIT,REGULAR,EVT-20260217-0450056,False
EVT-20260217-0450073,ORDER_PLACE,2026-02-17T12:03:19.565548,T-0016,T-0016,MSFT,SELL,ORD-T-0016-005668,26000.0,396.9,LIMIT,REGULAR,,False
EVT-20260217-0450084,TRADE_EXECUTE,2026-02-17T12:03:20.217629,T-0034,T-0034,AAPL,BUY,ORD-T-0034-004485,800.0,173.96,MARKET,REGULAR,EVT-20260217-0450083,True
EVT-20260217-0450066,ORDER_PLACE,2026-02-17T12:03:26.638812,T-0005,T-0005,NVDA,BUY,ORD-T-0005-004414,4500.0,790.79,LIMIT,REGULAR,,False
EVT-20260217-0450053,TRADE_EXECUTE,2026-02-17T12:03:28.679271,T-0015,T-0015,AAPL,SELL,ORD-T-0015-005104,27400.0,173.5,LIMIT,REGULAR,EVT-20260217-0450052,False
EVT-20260217-0450016,TRADE_EXECUTE,2026-02-17T12:03:30.481713,T-0024,T-0024,AMZN,BUY,ORD-T-0024-004359,12900.0,184.91,LIMIT,REGULAR,EVT-20260217-0450015,False
EVT-20260217-0450072,ORDER_PLACE,2026-02-17T12:03:32.490946,T-0015,T-0015,NVDA,SELL,ORD-T-0015-005106,5700.0,790.3865627852015,MARKET,REGULAR,,True
EVT-20260217-0450081,ORDER_PLACE,2026-02-17T12:03:34.386869,T-0027,T-0027,AMZN,SELL,ORD-T-0027-005273,11700.0,185.2,LIMIT,REGULAR,,False
EVT-20260217-0450065,ORDER_PLACE,2026-02-17T12:03:38.717177,T-0002,T-0002,AMZN,SELL,ORD-T-0002-005051,3600.0,185.02,LIMIT,REGULAR,,False
EVT-20260217-0450055,TRADE_EXECUTE,2026-02-17T12:03:40.993759,T-0015,T-0015,AAPL,BUY,ORD-T-0015-005105,37000.0,174.0,LIMIT,REGULAR,EVT-20260217-0450054,True
EVT-20260217-0450085,ORDER_PLACE,2026-02-17T12:03:41.622069,T-0042,T-0042,NVDA,SELL,ORD-T-0042-005377,1800.0,788.84,LIMIT,REGULAR,,False
EVT-20260217-0450070,ORDER_PLACE,2026-02-17T12:03:43.196423,T-0009,T-0009,AAPL,SELL,ORD-T-0009-005190,3400.0,173.96,LIMIT,REGULAR,,False
EVT-20260217-0450082,TRADE_EXECUTE,2026-02-17T12:03:48.219976,T-0027,T-0027,AMZN,SELL,ORD-T-0027-005273,11700.0,185.03,LIMIT,REGULAR,EVT-20260217-0450081,False
EVT-20260217-0450079,ORDER_PLACE,2026-02-17T12:03:50.483134,T-0025,T-0025,AMZN,SELL,ORD-T-0025-005352,18300.0,185.21,LIMIT,REGULAR,,False
EVT-20260217-0450068,ORDER_PLACE,2026-02-17T12:03:55.590524,T-0007,T-0007,AMZN,SELL,ORD-T-0007-005904,2300.0,184.84,LIMIT,REGULAR,,True
EVT-20260217-0450080,TRADE_EXECUTE,2026-02-17T12:03:56.955357,T-0025,T-0025,AMZN,SELL,ORD-T-0025-005352,18300.0,185.07,LIMIT,REGULAR,EVT-20260217-0450079,False
EVT-20260217-0450075,ORDER_PLACE,2026-02-17T12:03:57.111782,T-0018,T-0018,AMZN,BUY,ORD-T-0018-005317,48700.0,184.94,LIMIT,REGULAR,,True
EVT-20260217-0450067,ORDER_CANCEL,2026-02-17T12:03:57.180513,T-0005,T-0005,NVDA,BUY,ORD-T-0005-004414,4500.0,790.79,LIMIT,REGULAR,EVT-20260217-0450066,False
EVT-20260217-0450062,TRADE_EXECUTE,2026-02-17T12:04:01.843022,T-0037,T-0037,TSLA,BUY,ORD-T-0037-004855,100.0,249.79,LIMIT,REGULAR,EVT-20260217-0450061,False
EVT-20260217-0450097,ORDER_PLACE,2026-02-17T12:04:02.044696,T-0009,T-0009,AAPL,SELL,ORD-T-0009-005191,4300.0,173.78,LIMIT,REGULAR,,False
EVT-20260217-0450091,ORDER_PLACE,2026-02-17T12:04:02.391998,T-0006,T-0006,TSLA,SELL,ORD-T-0006-005378,2400.0,249.46,LIMIT,REGULAR,,False
EVT-20260217-0450098,TRADE_EXECUTE,2026-02-17T12:04:07.280264,T-0009,T-0009,AAPL,SELL,ORD-T-0009-005191,4300.0,173.91,LIMIT,REGULAR,EVT-20260217-0450097,False
EVT-20260217-0450105,ORDER_PLACE,2026-02-17T12:04:10.431626,T-0023,T-0023,NVDA,BUY,ORD-T-0023-005133,8700.0,789.21,LIMIT,REGULAR,,False
EVT-20260217-0450109,ORDER_PLACE,2026-02-17T12:04:11.344221,T-0028,T-0028,NVDA,BUY,ORD-T-0028-005503,36200.0,788.36,LIMIT,REGULAR,,False
EVT-20260217-0450099,ORDER_PLACE,2026-02-17T12:04:15.978484,T-0009,T-0009,AAPL,BUY,ORD-T-0009-005192,3800.0,173.83,LIMIT,REGULAR,,True
EVT-20260217-0450092,ORDER_CANCEL,2026-02-17T12:04:20.115081,T-0006,T-0006,TSLA,SELL,ORD-T-0006-005378,2400.0,249.46,LIMIT,REGULAR,EVT-20260217-0450091,False
EVT-20260217-0450121,ORDER_PLACE,2026-02-17T12:04:24.885204,T-0044,T-0044,MSFT,SELL,ORD-T-0044-005516,200.0,397.3,LIMIT,REGULAR,,True
EVT-20260217-0450110,ORDER_CANCEL,2026-02-17T12:04:27.087974,T-0028,T-0028,NVDA,BUY,ORD-T-0028-005503,36200.0,788.36,LIMIT,REGULAR,EVT-20260217-0450109,False
EVT-20260217-0450095,ORDER_PLACE,2026-02-17T12:04:30.076192,T-0007,T-0007,NVDA,BUY,ORD-T-0007-005905,4700.0,788.44,LIMIT,REGULAR,,False
EVT-20260217-0450112,ORDER_PLACE,2026-02-17T12:04:31.794198,T-0033,T-0033,MSFT,BUY,ORD-T-0033-004986,1700.0,397.02,LIMIT,REGULAR,,False
EVT-20260217-0450119,ORDER_PLACE,2026-02-17T12:04:32.858401,T-0044,T-0044,MSFT,BUY,ORD-T-0044-005515,1500.0,397.99,LIMIT,REGULAR,,False
EVT-20260217-0450093,ORDER_PLACE,2026-02-17T12:04:33.782427,T-0006,T-0006,TSLA,BUY,ORD-T-0006-005379,2200.0,248.85,LIMIT,REGULAR,,False
EVT-20260217-0450069,ORDER_CANCEL,2026-02-17T12:04:34.398192,T-0007,T-0007,AMZN,SELL,ORD-T-0007-005904,2300.0,184.84,LIMIT,REGULAR,EVT-20260217-0450068,True
EVT-20260217-0450107,ORDER_PLACE,2026-02-17T12:04:34.404778,T-0026,T-0026,NVDA,BUY,ORD-T-0026-004600,39500.0,791.19,LIMIT,REGULAR,,False
EVT-20260217-0450111,ORDER_PLACE,2026-02-17T12:04:36.177674,T-0029,T-0029,AAPL,SELL,ORD-T-0029-005782,46100.0,174.2,LIMIT,REGULAR,,False
EVT-20260217-0450101,ORDER_PLACE,2026-02-17T12:04:38.219750,T-0016,T-0016,MSFT,SELL,ORD-T-0016-005669,37200.0,397.26543516599804,MARKET,REGULAR,,True
EVT-20260217-0450100,ORDER_CANCEL,2026-02-17T12:04:38.294414,T-0009,T-0009,AAPL,BUY,ORD-T-0009-005192,3800.0,173.83,LIMIT,REGULAR,EVT-20260217-0450099,True
EVT-20260217-0450102,ORDER_PLACE,2026-02-17T12:04:42.862035,T-0019,T-0019,AAPL,SELL,ORD-T-0019-005250,23700.0,173.97,LIMIT,REGULAR,,True
EVT-20260217-0450117,ORDER_PLACE,2026-02-17T12:04:44.337998,T-0043,T-0043,TSLA,SELL,ORD-T-0043-005147,1900.0,249.1063041170018,MARKET,REGULAR,,True
EVT-20260217-0450078,TRADE_EXECUTE,2026-02-17T12:04:44.806191,T-0023,T-0023,AAPL,BUY,ORD-T-0023-005132,18600.0,173.52,LIMIT,REGULAR,EVT-20260217-0450077,False
EVT-20260217-0450115,ORDER_PLACE,2026-02-17T12:04:46.075186,T-0042,T-0042,AMZN,BUY,ORD-T-0042-005379,700.0,184.68,LIMIT,REGULAR,,False
EVT-20260217-0450114,ORDER_PLACE,2026-02-17T12:04:47.907516,T-0037,T-0037,NVDA,BUY,ORD-T-0037-004857,1600.0,790.22,LIMIT,REGULAR,,True
EVT-20260217-0450088,TRADE_EXECUTE,2026-02-17T12:04:50.478123,T-0042,T-0042,NVDA,SELL,ORD-T-0042-005378,1900.0,791.25,LIMIT,REGULAR,EVT-20260217-0450087,False
EVT-20260217-0450089,ORDER_PLACE,2026-02-17T12:04:55.308852,T-0005,T-0005,AMZN,SELL,ORD-T-0005-004415,2000.0,184.67,LIMIT,REGULAR,,False
EVT-20260217-0450104,ORDER_PLACE,2026-02-17T12:04:55.760261,T-0022,T-0022,AAPL,BUY,ORD-T-0022-005412,29400.0,173.9123567126056,MARKET,REGULAR,,True
EVT-20260217-0450086,TRADE_EXECUTE,2026-02-17T12:04:57.247851,T-0042,T-0042,NVDA,SELL,ORD-T-0042-005377,1800.0,789.14,LIMIT,REGULAR,EVT-20260217-0450085,False
EVT-20260217-0450136,ORDER_PLACE,2026-02-17T12:05:01.104511,T-0017,T-0017,NVDA,BUY,ORD-T-0017-004993,5900.0,788.37,LIMIT,REGULAR,,False
EVT-20260217-0450144,ORDER_PLACE,2026-02-17T12:05:01.327913,T-0021,T-0021,MSFT,SELL,ORD-T-0021-004913,40400.0,397.72,LIMIT,REGULAR,,False
EVT-20260217-0450094,ORDER_CANCEL,2026-02-17T12:05:01.442310,T-0006,T-0006,TSLA,BUY,ORD-T-0006-005379,2200.0,248.85,LIMIT,REGULAR,EVT-20260217-0450093,False
EVT-20260217-0450145,ORDER_PLACE,2026-02-17T12:05:03.924700,T-0024,T-0024,AMZN,SELL,ORD-T-0024-004360,18100.0,184.56,LIMIT,REGULAR,,False
EVT-20260217-0450090,ORDER_CANCEL,2026-02-17T12:05:04.193926,T-0005,T-0005,AMZN,SELL,ORD-T-0005-004415,2000.0,184.67,LIMIT,REGULAR,EVT-20260217-0450089,False
EVT-20260217-0450146,ORDER_PLACE,2026-02-17T12:05:07.236231,T-0024,T-0024,AMZN,BUY,ORD-T-0024-004361,45400.0,184.56,LIMIT,REGULAR,,False
EVT-20260217-0450157,ORDER_PLACE,2026-02-17T12:05:07.618448,T-0050,T-0050,AAPL,BUY,ORD-T-0050-005449,1800.0,174.37,LIMIT,REGULAR,,False
EVT-20260217-0450120,TRADE_EXECUTE,2026-02-17T12:05:09.212010,T-0044,T-0044,MSFT,BUY,ORD-T-0044-005515,1500.0,398.22,LIMIT,REGULAR,EVT-20260217-0450119,False
EVT-20260217-0450151,ORDER_PLACE,2026-02-17T12:05:09.813860,T-0039,T-0039,AMZN,SELL,ORD-T-0039-004736,1700.0,184.87,LIMIT,REGULAR,,True
EVT-20260217-0450074,TRADE_EXECUTE,2026-02-17T12:05:09.931212,T-0016,T-0016,MSFT,SELL,ORD-T-0016-005668,26000.0,397.23,LIMIT,REGULAR,EVT-20260217-0450073,False
EVT-20260217-0450108,ORDER_CANCEL,2026-02-17T12:05:09.961200,T-0026,T-0026,NVDA,BUY,ORD-T-0026-004600,39500.0,791.19,LIMIT,REGULAR,EVT-20260217-0450107,False
EVT-20260217-0450142,ORDER_PLACE,2026-02-17T12:05:12.406880,T-0018,T-0018,AAPL,BUY,ORD-T-0018-005318,12100.0,174.21,LIMIT,REGULAR,,False
EVT-20260217-0450125,ORDER_PLACE,2026-02-17T12:05:14.069844,T-0008,T-0008,NVDA,BUY,ORD-T-0008-005093,4700.0,790.08,LIMIT,REGULAR,,False
EVT-20260217-0450143,TRADE_EXECUTE,2026-02-17T12:05:14.442840,T-0018,T-0018,AAPL,BUY,ORD-T-0018-005318,12100.0,174.12,LIMIT,REGULAR,EVT-20260217-0450142,False
EVT-20260217-0450071,TRADE_EXECUTE,2026-02-17T12:05:16.763384,T-0009,T-0009,AAPL,SELL,ORD-T-0009-005190,3400.0,173.81,LIMIT,REGULAR,EVT-20260217-0450070,False
EVT-20260217-0450118,ORDER_CANCEL,2026-02-17T12:05:18.725210,T-0043,T-0043,TSLA,SELL,ORD-T-0043-005147,1900.0,249.1063041170018,MARKET,REGULAR,EVT-20260217-0450117,True
EVT-20260217-0450140,ORDER_PLACE,2026-02-17T12:05:23.305623,T-0017,T-0017,NVDA,SELL,ORD-T-0017-004995,6500.0,790.9,LIMIT,REGULAR,,False
EVT-20260217-0450130,ORDER_PLACE,2026-02-17T12:05:23.610724,T-0010,T-0010,MSFT,SELL,ORD-T-0010-005261,3900.0,397.67,LIMIT,REGULAR,,False
EVT-20260217-0450106,TRADE_EXECUTE,2026-02-17T12:05:25.426047,T-0023,T-0023,NVDA,BUY,ORD-T-0023-005133,8700.0,789.57,LIMIT,REGULAR,EVT-20260217-0450105,False
EVT-20260217-0450126,ORDER_CANCEL,2026-02-17T12:05:25.667248,T-0008,T-0008,NVDA,BUY,ORD-T-0008-005093,4700.0,790.08,LIMIT,REGULAR,EVT-20260217-0450125,False
EVT-20260217-0450113,TRADE_EXECUTE,2026-02-17T12:05:26.802292,T-0033,T-0033,MSFT,BUY,ORD-T-0033-004986,1700.0,397.16,LIMIT,REGULAR,EVT-20260217-0450112,False
EVT-20260217-0450129,ORDER_PLACE,2026-02-17T12:05:30.253930,T-0008,T-0008,NVDA,BUY,ORD-T-0008-005095,1700.0,788.57,LIMIT,REGULAR,,False
EVT-20260217-0450154,ORDER_PLACE,2026-02-17T12:05:32.218352,T-0043,T-0043,NVDA,SELL,ORD-T-0043-005148,1300.0,790.75,LIMIT,REGULAR,,False
EVT-20260217-0450131,ORDER_CANCEL,2026-02-17T12:05:33.031114,T-0010,T-0010,MSFT,SELL,ORD-T-0010-005261,3900.0,397.67,LIMIT,REGULAR,EVT-20260217-0450130,False
EVT-20260217-0450152,ORDER_PLACE,2026-02-17T12:05:34.087235,T-0041,T-0041,MSFT,SELL,ORD-T-0041-004902,1500.0,396.97,LIMIT,REGULAR,,False
EVT-20260217-0450149,ORDER_PLACE,2026-02-17T12:05:35.082737,T-0034,T-0034,AAPL,SELL,ORD-T-0034-004487,1500.0,173.89,LIMIT,REGULAR,,False
EVT-20260217-0450132,ORDER_PLACE,2026-02-17T12:05:36.354488,T-0012,T-0012,AMZN,SELL,ORD-T-0012-004750,13700.0,184.66,LIMIT,REGULAR,,False
EVT-20260217-0450123,ORDER_PLACE,2026-02-17T12:05:37.613724,T-0001,T-0001,AAPL,BUY,ORD-T-0001-004734,600.0,173.91,LIMIT,REGULAR,,False
EVT-20260217-0450137,ORDER_CANCEL,2026-02-17T12:05:39.135859,T-0017,T-0017,NVDA,BUY,ORD-T-0017-004993,5900.0,788.37,LIMIT,REGULAR,EVT-20260217-0450136,False
EVT-20260217-0450138,ORDER_PLACE,2026-02-17T12:05:40.137045,T-0017,T-0017,NVDA,SELL,ORD-T-0017-004994,3700.0,788.53,LIMIT,REGULAR,,False
EVT-20260217-0450158,TRADE_EXECUTE,2026-02-17T12:05:40.578945,T-0050,T-0050,AAPL,BUY,ORD-T-0050-005449,1800.0,174.42,LIMIT,REGULAR,EVT-20260217-0450157,False
EVT-20260217-0450148,ORDER_PLACE,2026-02-17T12:05:41.996122,T-0034,T-0034,AAPL,SELL,ORD-T-0034-004486,1000.0,174.07,LIMIT,REGULAR,,True
EVT-20260217-0450076,TRADE_EXECUTE,2026-02-17T12:05:42.138302,T-0018,T-0018,AMZN,BUY,ORD-T-0018-005317,48700.0,184.94,LIMIT,REGULAR,EVT-20260217-0450075,True
EVT-20260217-0450133,ORDER_PLACE,2026-02-17T12:05:47.767771,T-0014,T-0014,NVDA,BUY,ORD-T-0014-005841,23200.0,789.31,LIMIT,REGULAR,,True
EVT-20260217-0450155,ORDER_PLACE,2026-02-17T12:05:50.769732,T-0044,T-0044,AMZN,SELL,ORD-T-0044-005517,200.0,185.13,LIMIT,REGULAR,,False
EVT-20260217-0450127,ORDER_PLACE,2026-02-17T12:05:52.022159,T-0008,T-0008,NVDA,BUY,ORD-T-0008-005094,4100.0,788.24,LIMIT,REGULAR,,False
EVT-20260217-0450156,ORDER_PLACE,2026-02-17T12:05:53.527502,T-0050,T-0050,AAPL,BUY,ORD-T-0050-005448,400.0,174.26,LIMIT,REGULAR,,False
EVT-20260217-0450124,ORDER_CANCEL,2026-02-17T12:05:53.614527,T-0001,T-0001,AAPL,BUY,ORD-T-0001-004734,600.0,173.91,LIMIT,REGULAR,EVT-20260217-0450123,False
EVT-20260217-0450135,ORDER_PLACE,2026-02-17T12:05:53.766064,T-0015,T-0015,AAPL,BUY,ORD-T-0015-005107,40400.0,173.81,LIMIT,REGULAR,,False
EVT-20260217-0450122,TRADE_EXECUTE,2026-02-17T12:05:55.617747,T-0044,T-0044,MSFT,SELL,ORD-T-0044-005516,200.0,397.1,LIMIT,REGULAR,EVT-20260217-0450121,True
EVT-20260217-0450180,ORDER_PLACE,2026-02-17T12:06:02.535692,T-0040,T-0040,AMZN,SELL,ORD-T-0040-004351,1400.0,184.83,LIMIT,REGULAR,,False
EVT-20260217-0450096,TRADE_EXECUTE,2026-02-17T12:06:06.914824,T-0007,T-0007,NVDA,BUY,ORD-T-0007-005905,4700.0,788.74,LIMIT,REGULAR,EVT-20260217-0450095,False
EVT-20260217-0450178,ORDER_PLACE,2026-02-17T12:06:09.252949,T-0035,T-0035,AMZN,BUY,ORD-T-0035-005700,900.0,184.62100963318665,MARKET,REGULAR,,True
EVT-20260217-0450139,ORDER_CANCEL,2026-02-17T12:06:09.994612,T-0017,T-0017,NVDA,SELL,ORD-T-0017-004994,3700.0,788.53,LIMIT,REGULAR,EVT-20260217-0450138,False
EVT-20260217-0450159,ORDER_PLACE,2026-02-17T12:06:10.274305,T-0003,T-0003,MSFT,BUY,ORD-T-0003-005494,3700.0,398.05,LIMIT,REGULAR,,False
EVT-20260217-0450175,ORDER_PLACE,2026-02-17T12:06:15.692466,T-0029,T-0029,AAPL,BUY,ORD-T-0029-005783,7500.0,173.58,LIMIT,REGULAR,,False
EVT-20260217-0450134,ORDER_CANCEL,2026-02-17T12:06:20.142820,T-0014,T-0014,NVDA,BUY,ORD-T-0014-005841,23200.0,789.31,LIMIT,REGULAR,EVT-20260217-0450133,True
EVT-20260217-0450172,ORDER_PLACE,2026-02-17T12:06:21.866183,T-0026,T-0026,MSFT,SELL,ORD-T-0026-004601,37300.0,397.87,LIMIT,REGULAR,,False
EVT-20260217-0450147,TRADE_EXECUTE,2026-02-17T12:06:22.086416,T-0024,T-0024,AMZN,BUY,ORD-T-0024-004361,45400.0,184.69,LIMIT,REGULAR,EVT-20260217-0450146,False
EVT-20260217-0450128,ORDER_CANCEL,2026-02-17T12:06:22.185576,T-0008,T-0008,NVDA,BUY,ORD-T-0008-005094,4100.0,788.24,LIMIT,REGULAR,EVT-20260217-0450127,False
EVT-20260217-0450168,ORDER_PLACE,2026-02-17T12:06:23.890204,T-0017,T-0017,NVDA,BUY,ORD-T-0017-004996,48700.0,788.08,LIMIT,REGULAR,,False
EVT-20260217-0450177,ORDER_PLACE,2026-02-17T12:06:24.503962,T-0029,T-0029,AAPL,BUY,ORD-T-0029-005784,14300.0,173.63,LIMIT,REGULAR,,False
EVT-20260217-0450179,TRADE_EXECUTE,2026-02-17T12:06:26.479779,T-0035,T-0035,AMZN,BUY,ORD-T-0035-005700,900.0,184.76,MARKET,REGULAR,EVT-20260217-0450178,True
EVT-20260217-0450182,ORDER_PLACE,2026-02-17T12:06:28.227615,T-0043,T-0043,NVDA,SELL,ORD-T-0043-005149,1400.0,790.7,LIMIT,REGULAR,,False
EVT-20260217-0450103,TRADE_EXECUTE,2026-02-17T12:06:30.164622,T-0019,T-0019,AAPL,SELL,ORD-T-0019-005250,23700.0,173.96,LIMIT,REGULAR,EVT-20260217-0450102,True
EVT-20260217-0450187,ORDER_PLACE,2026-02-17T12:06:30.639007,T-0049,T-0049,AMZN,SELL,ORD-T-0049-005803,200.0,184.7,LIMIT,REGULAR,,True
EVT-20260217-0450173,ORDER_PLACE,2026-02-17T12:06:30.648928,T-0027,T-0027,TSLA,SELL,ORD-T-0027-005274,24400.0,249.2,LIMIT,REGULAR,,True
EVT-20260217-0450169,ORDER_CANCEL,2026-02-17T12:06:32.033801,T-0017,T-0017,NVDA,BUY,ORD-T-0017-004996,48700.0,788.08,LIMIT,REGULAR,EVT-20260217-0450168,False
EVT-20260217-0450116,TRADE_EXECUTE,2026-02-17T12:06:33.752395,T-0042,T-0042,AMZN,BUY,ORD-T-0042-005379,700.0,184.76,LIMIT,REGULAR,EVT-20260217-0450115,False
EVT-20260217-0450161,ORDER_PLACE,2026-02-17T12:06:42.207269,T-0005,T-0005,AMZN,BUY,ORD-T-0005-004416,1700.0,184.46,LIMIT,REGULAR,,False
EVT-20260217-0450170,ORDER_PLACE,2026-02-17T12:06:44.727213,T-0023,T-0023,TSLA,BUY,ORD-T-0023-005134,38500.0,249.4,LIMIT,REGULAR,,False
EVT-20260217-0450184,ORDER_PLACE,2026-02-17T12:06:45.678064,T-0047,T-0047,AAPL,SELL,ORD-T-0047-004934,100.0,173.82,LIMIT,REGULAR,,False
